date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:45:29	213508/213508	---M--	200	added ('OK')	image/png	etag:%224f600e7-34204-58b336d9aae80%22	http://pausedesign.ca/projects/pause-studio/images/8.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/pause-studio/images/8.png	(from http://pausedesign.ca/projects/pause-studio/studio-on-queen.html)
17:45:35	29922/29922	---M--	200	added ('OK')	image/png	etag:%224f6016c-74e2-5b26cef2c14e5%22	http://pausedesign.ca/projects/pause-studio/images/sibling-next.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/pause-studio/images/sibling-next.png	(from http://pausedesign.ca/projects/pause-studio/studio-on-queen.html)
17:45:41	318436/318436	---M--	200	added ('OK')	image/png	etag:%224f600e1-4dbe4-58b341ede5200%22	http://pausedesign.ca/projects/pause-studio/images/2.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/pause-studio/images/2.png	(from http://pausedesign.ca/projects/pause-studio/studio-on-queen.html)
17:46:09	332219/332219	---M--	200	added ('OK')	image/png	etag:%224f600e8-511bb-58b3415b07780%22	http://pausedesign.ca/projects/pause-studio/images/9.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/pause-studio/images/9.png	(from http://pausedesign.ca/projects/pause-studio/studio-on-queen.html)
17:47:37	572784/572784	---M--	200	added ('OK')	image/jpeg	etag:%224f600bc-8bd70-5ac332fc06200%22	http://pausedesign.ca/projects/larchmount-garden/images/headerIpad.jpg	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/headerIpad.jpg	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
17:47:44	583918/583918	---M--	200	added ('OK')	image/jpeg	etag:%224f60163-8e8ee-5acb2af6f0cc0%22	http://pausedesign.ca/projects/larchmount-garden/images/larchmount%20front%20yard%20high%20res2.jpg	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/larchmount%20front%20yard%20high%20res2.jpg	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
17:48:18	611103/611103	---M--	200	added ('OK')	image/png	etag:%224f600b7-9531f-5a96177e56f00%22	http://pausedesign.ca/projects/larchmount-garden/images/2.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/2.png	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
17:48:35	355538/355538	---M--	200	added ('OK')	image/jpeg	etag:%224f60168-56cd2-5acb2afac15c0%22	http://pausedesign.ca/projects/larchmount-garden/images/larchmount%20front%20yard%20high%20res4.jpg	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/larchmount%20front%20yard%20high%20res4.jpg	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
17:48:46	174813/174813	---M--	200	added ('OK')	image/png	etag:%224f600bd-2aadd-5ac504d9c3fc0%22	http://pausedesign.ca/projects/larchmount-garden/images/sibling-next.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/sibling-next.png	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
17:48:46	108318/108318	---M--	200	added ('OK')	image/jpeg	etag:%224f600be-1a71e-5ac504ca81bc0%22	http://pausedesign.ca/projects/larchmount-garden/images/sibling-prev.jpg	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/sibling-prev.jpg	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
17:52:00	1583930/1583930	---M--	200	added ('OK')	image/png	etag:%224f600ba-182b3a-58cc3d4c8e400%22	http://pausedesign.ca/projects/larchmount-garden/images/4.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/4.png	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
17:52:33	711266/711266	---M--	200	added ('OK')	image/png	etag:%224f62b79-ada62-5b26cdaea99e9%22	http://pausedesign.ca/projects/boston-kitchen/images/2.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/2.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
17:53:03	187779/187779	---M--	200	added ('OK')	image/png	etag:%224f62b82-2dd83-5b26cda46cbfd%22	http://pausedesign.ca/projects/boston-kitchen/images/4.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/4.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
17:53:09	219631/219631	---M--	200	added ('OK')	image/png	etag:%224f62b83-359ef-5b26cda4b67b0%22	http://pausedesign.ca/projects/boston-kitchen/images/5.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/5.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
17:53:33	182983/182983	---M--	200	added ('OK')	image/png	etag:%224f62b89-2cac7-5b26cdae1184c%22	http://pausedesign.ca/projects/boston-kitchen/images/sibling-next.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/sibling-next.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
17:54:18	1027771/1027771	---M--	200	added ('OK')	image/png	etag:%224f62b84-faebb-5b26cdaac8729%22	http://pausedesign.ca/projects/boston-kitchen/images/6.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/6.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
17:55:16	1227844/1227844	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f60124-12bc44-5ac4ab17efc40%22	http://pausedesign.ca/static/images/about/Jason%20&%20Scott.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/static/images/about/Jason%20&%20Scott.png	(from http://pausedesign.ca/about.html)
17:55:20	1469856/1469856	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f60123-166da0-5a588a2526f40%22	http://pausedesign.ca/static/images/about/header.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/static/images/about/header.png	(from http://pausedesign.ca/about.html)
17:55:28	950141/950141	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600d3-e7f7d-5a4fcceee7080%22	http://pausedesign.ca/projects/linsmore/images/5.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/linsmore/images/5.png	(from http://pausedesign.ca/projects/linsmore/linsmore.html)
17:56:12	1354194/1354194	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600d4-14a9d2-5a51667ecf7c0%22	http://pausedesign.ca/projects/linsmore/images/6.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/linsmore/images/6.png	(from http://pausedesign.ca/projects/linsmore/linsmore.html)
17:57:05	1223445/1223445	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600d8-12ab15-5a4fe92cb51c0%22	http://pausedesign.ca/projects/linsmore/images/9.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/linsmore/images/9.png	(from http://pausedesign.ca/projects/linsmore/linsmore.html)
17:57:42	1764854/1764854	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600e9-1aedf6-5ac5090c8e780%22	http://pausedesign.ca/projects/pause-studio/images/header.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/pause-studio/images/header.png	(from http://pausedesign.ca/projects/pause-studio/studio-on-queen.html)
17:58:35	261359/261359	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%224f600ec-3fcef-5ac50c5a77340%22	http://pausedesign.ca/projects/pause-studio/images/sibling-prev.jpg	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/pause-studio/images/sibling-prev.jpg	(from http://pausedesign.ca/projects/pause-studio/studio-on-queen.html)
18:00:10	2478702/2478702	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600b1-25d26e-5ac4bf2684e40%22	http://pausedesign.ca/projects/boiler-loft/images/header.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boiler-loft/images/header.png	(from http://pausedesign.ca/projects/boiler-loft/boiler-loft.html)
18:00:12	1695339/1695339	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f62b85-19de6b-5b26cdadcbf02%22	http://pausedesign.ca/projects/boston-kitchen/images/header.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/header.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
18:00:12	690201/690201	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f62b6e-a8819-5b26cdafbe3ba%22	http://pausedesign.ca/projects/boston-kitchen/images/1.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/1.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
18:01:27	1680138/1680138	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%224f62b88-19a30a-5b26cdaf0a8b4%22	http://pausedesign.ca/projects/boston-kitchen/images/sibling-prev.jpg	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/sibling-prev.jpg	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
18:01:32	1695339/1695339	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f62b86-19de6b-5b26cdae4fc66%22	http://pausedesign.ca/projects/boston-kitchen/images/headerIpad.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/headerIpad.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
18:02:45	1918736/1918736	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f62b87-1d4710-5b26cdaa3c4f5%22	http://pausedesign.ca/projects/boston-kitchen/images/Layer%2061.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boston-kitchen/images/Layer%2061.png	(from http://pausedesign.ca/projects/boston-kitchen/boston-kitchen.html)
18:02:47	2765934/2765934	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600d5-2a346e-5a5237c747a80%22	http://pausedesign.ca/projects/linsmore/images/7-lg.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/linsmore/images/7-lg.png	(from http://pausedesign.ca/projects/linsmore/linsmore.html)
18:02:54	1764854/1764854	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%224f600ea-1aedf6-5ac509170c040%22	http://pausedesign.ca/projects/pause-studio/images/headerIpad.jpg	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/pause-studio/images/headerIpad.jpg	(from http://pausedesign.ca/projects/pause-studio/studio-on-queen.html)
18:03:24	2478702/2478702	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600b2-25d26e-5ac4bf2684e40%22	http://pausedesign.ca/projects/boiler-loft/images/headerIpad.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/boiler-loft/images/headerIpad.png	(from http://pausedesign.ca/projects/boiler-loft/boiler-loft.html)
18:03:45	2802668/2802668	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600d1-2ac3ec-5a5237318d940%22	http://pausedesign.ca/projects/linsmore/images/3.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/linsmore/images/3.png	(from http://pausedesign.ca/projects/linsmore/linsmore.html)
18:04:23	3727759/3727759	UR-M--	200	added ('Partial%20Content')	image/png	etag:%224f600bb-38e18f-5ac5006808380%22	http://pausedesign.ca/projects/larchmount-garden/images/header.png	C:/Users/wb580314/OneDrive%20-%20WBG/httrack/pause/pause/pausedesign.ca/projects/larchmount-garden/images/header.png	(from http://pausedesign.ca/projects/larchmount-garden/larchmount-garden.html)
